Wage_Date;State_From;From_Label;To_Not_Present;To_Agriculture, forestry and fishing;To_Mining;To_Manufacturing;To_Electricity, gas, water and waste management;To_Construction;To_Wholesale and retail trade;;;;;;
01-05-17;7;Transport, communications and information services;0.0377;0.0008;0.0001;0.0013;0.0001;0.0018;0.0028;0.9503;0.0005;0.0001;0.0034;0.0011;0.0
01-05-17;8;Financial intermediation;0.021;0.0005;0.0001;0.0003;0.0001;0.0004;0.0014;0.001;0.9712;0.0003;0.0022;0.0015;0.0001
01-05-17;9;Real estate and housing services;0.0323;0.0009;0.0;0.0009;0.0002;0.0046;0.003;0.0011;0.0012;0.9497;0.0032;0.0029;0.0
01-05-17;10;Business services;0.0622;0.0013;0.0003;0.0028;0.0002;0.0052;0.0059;0.0024;0.001;0.0001;0.9143;0.004;0.0002
01-05-17;11;Personal services;0.0314;0.0002;0.0;0.0008;0.0;0.001;0.0021;0.0006;0.0003;0.0002;0.005;0.9582;0.0003
01-05-17;12;Public administration;0.022;0.0006;0.0001;0.0004;0.0;0.0006;0.0008;0.0001;0.0001;0.0;0.001;0.003;0.9713
01-06-17;0;Not_Present;0.0;0.1407;0.0052;0.076;0.0066;0.1908;0.201;0.0673;0.0153;0.006;0.1765;0.1043;0.0102
01-06-17;1;Agriculture, forestry and fishing;0.0971;0.8826;0.0001;0.0037;0.0002;0.0046;0.0043;0.0016;0.0002;0.0001;0.0047;0.0009;0.0001
01-06-17;2;Mining;0.0216;0.0005;0.9711;0.001;0.0002;0.0025;0.0002;0.0012;0.0;0.0;0.0015;0.0002;0.0001
01-06-17;3;Manufacturing;0.0425;0.002;0.0001;0.9428;0.0001;0.0034;0.0037;0.001;0.0002;0.0;0.0035;0.0008;0.0001
01-06-17;4;Electricity, gas, water and waste management;0.028;0.0011;0.0001;0.0013;0.9584;0.0045;0.0018;0.0008;0.0001;0.0;0.003;0.0007;0.0001
01-06-17;5;Construction;0.0857;0.0019;0.0003;0.0029;0.0004;0.8975;0.0022;0.0012;0.0002;0.0004;0.0058;0.0015;0.0001
01-06-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-17;7;Transport, communications and information services;0.0367;0.0008;0.0002;0.001;0.0001;0.0019;0.0023;0.9519;0.0004;0.0001;0.0034;0.0012;0.0
01-06-17;8;Financial intermediation;0.0208;0.0004;0.0;0.0002;0.0001;0.0008;0.0016;0.0006;0.9723;0.0004;0.0018;0.0011;0.0
01-06-17;9;Real estate and housing services;0.0296;0.0003;0.0002;0.0006;0.0;0.0041;0.0035;0.0012;0.0014;0.9531;0.0024;0.0035;0.0002
01-06-17;10;Business services;0.0576;0.0013;0.0003;0.0026;0.0003;0.0047;0.0061;0.0025;0.0009;0.0002;0.9198;0.0036;0.0001
01-06-17;11;Personal services;0.0302;0.0003;0.0;0.0007;0.0001;0.0013;0.0017;0.0006;0.0003;0.0002;0.0032;0.9611;0.0002
01-06-17;12;Public administration;0.0175;0.0001;0.0;0.0001;0.0001;0.0007;0.0007;0.0001;0.0;0.0001;0.0005;0.0021;0.978
01-07-17;0;Not_Present;0.0;0.1308;0.006;0.0739;0.0048;0.2043;0.1994;0.0684;0.0151;0.0051;0.1895;0.0953;0.0072
01-07-17;1;Agriculture, forestry and fishing;0.0703;0.9158;0.0002;0.002;0.0001;0.0032;0.0025;0.0013;0.0003;0.0001;0.003;0.0011;0.0
01-07-17;2;Mining;0.0178;0.0005;0.9775;0.0004;0.0001;0.0012;0.0002;0.0005;0.0;0.0;0.0017;0.0;0.0
01-07-17;3;Manufacturing;0.0378;0.0013;0.0002;0.9481;0.0001;0.0039;0.003;0.0011;0.0002;0.0001;0.0034;0.0008;0.0
01-07-17;4;Electricity, gas, water and waste management;0.0232;0.001;0.0006;0.0011;0.9651;0.0035;0.0007;0.0011;0.0002;0.0001;0.0025;0.0007;0.0001
01-07-17;5;Construction;0.0828;0.0023;0.0004;0.0029;0.0004;0.8997;0.0017;0.0014;0.0003;0.0004;0.0064;0.0012;0.0001
01-07-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-17;7;Transport, communications and information services;0.0343;0.001;0.0003;0.0009;0.0001;0.0017;0.0021;0.9548;0.0004;0.0001;0.0033;0.0009;0.0001
01-07-17;8;Financial intermediation;0.0192;0.0003;0.0;0.0003;0.0001;0.0004;0.0013;0.0007;0.9745;0.0003;0.0021;0.0009;0.0
01-07-17;9;Real estate and housing services;0.03;0.0002;0.0;0.0008;0.0002;0.0044;0.003;0.0003;0.0011;0.9521;0.0032;0.005;0.0
01-07-17;10;Business services;0.0516;0.0014;0.0004;0.0029;0.0003;0.0045;0.005;0.0023;0.001;0.0002;0.9265;0.0038;0.0001
01-07-17;11;Personal services;0.0271;0.0004;0.0;0.0007;0.0001;0.0009;0.0017;0.0007;0.0004;0.0001;0.0035;0.9644;0.0002
01-07-17;12;Public administration;0.0196;0.0005;0.0;0.0003;0.0001;0.0008;0.0003;0.0001;0.0001;0.0;0.0007;0.0027;0.9747
01-08-17;0;Not_Present;0.0;0.111;0.0058;0.0726;0.0052;0.207;0.2092;0.0687;0.0157;0.0051;0.1756;0.1139;0.0102
01-08-17;1;Agriculture, forestry and fishing;0.0763;0.9081;0.0003;0.0024;0.0001;0.0045;0.0027;0.0015;0.0001;0.0;0.0031;0.0009;0.0001
01-08-17;2;Mining;0.0193;0.0003;0.9747;0.0007;0.0001;0.0021;0.0009;0.0005;0.0;0.0;0.0013;0.0001;0.0
01-08-17;3;Manufacturing;0.0387;0.0017;0.0015;0.9461;0.0002;0.0038;0.0026;0.0008;0.0002;0.0001;0.0035;0.0008;0.0
01-08-17;4;Electricity, gas, water and waste management;0.0289;0.0005;0.0001;0.0013;0.9587;0.0025;0.0014;0.0013;0.0004;0.0001;0.0032;0.0013;0.0002
01-08-17;5;Construction;0.0797;0.0017;0.0004;0.0028;0.0003;0.9033;0.002;0.0013;0.0002;0.0006;0.0061;0.0013;0.0001
01-08-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-08-17;7;Transport, communications and information services;0.0358;0.0012;0.0003;0.001;0.0001;0.0019;0.002;0.9533;0.0004;0.0;0.003;0.0011;0.0
01-08-17;8;Financial intermediation;0.0216;0.0003;0.0001;0.0005;0.0001;0.0006;0.0017;0.0007;0.9705;0.0004;0.0019;0.0015;0.0
01-08-17;9;Real estate and housing services;0.0305;0.0006;0.0002;0.0009;0.0;0.0063;0.0048;0.0009;0.0005;0.9502;0.0015;0.0036;0.0
01-08-17;10;Business services;0.0571;0.0014;0.0004;0.0027;0.0003;0.005;0.0051;0.0024;0.001;0.0003;0.9205;0.0035;0.0001
01-08-17;11;Personal services;0.0304;0.0003;0.0;0.0007;0.0001;0.001;0.0018;0.0006;0.0003;0.0001;0.0034;0.9609;0.0004
01-08-17;12;Public administration;0.0208;0.0001;0.0001;0.0001;0.0;0.0003;0.0006;0.0001;0.0001;0.0001;0.0005;0.0026;0.9745
01-09-17;0;Not_Present;0.0;0.1022;0.0052;0.0794;0.0066;0.191;0.2178;0.0717;0.0158;0.0052;0.1956;0.1008;0.0086
01-09-17;1;Agriculture, forestry and fishing;0.105;0.8809;0.0001;0.0018;0.0004;0.0038;0.0026;0.001;0.0001;0.0001;0.0033;0.0008;0.0001
01-09-17;2;Mining;0.0173;0.0006;0.9771;0.0004;0.0;0.0021;0.0004;0.0006;0.0;0.0;0.0014;0.0;0.0
01-09-17;3;Manufacturing;0.0414;0.0015;0.0001;0.9453;0.0002;0.0034;0.0028;0.0007;0.0001;0.0001;0.0035;0.0008;0.0001
01-09-17;4;Electricity, gas, water and waste management;0.0256;0.0004;0.0;0.0004;0.9636;0.0042;0.0008;0.0008;0.0004;0.0001;0.0029;0.0007;0.0001
01-09-17;5;Construction;0.0866;0.0017;0.0003;0.0025;0.0004;0.8977;0.0019;0.0013;0.0005;0.0003;0.0054;0.0014;0.0
01-09-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-09-17;7;Transport, communications and information services;0.0373;0.0009;0.0002;0.0007;0.0001;0.0016;0.0021;0.9521;0.0007;0.0001;0.0033;0.0009;0.0001
01-09-17;8;Financial intermediation;0.0206;0.0003;0.0001;0.0003;0.0001;0.0012;0.0018;0.0007;0.9721;0.0001;0.0019;0.001;0.0
01-09-17;9;Real estate and housing services;0.0291;0.0004;0.0001;0.0016;0.0;0.0024;0.001;0.001;0.0009;0.9488;0.0104;0.004;0.0
01-09-17;10;Business services;0.0516;0.001;0.0002;0.0024;0.0003;0.004;0.005;0.0023;0.0008;0.0002;0.9278;0.0044;0.0001
01-09-17;11;Personal services;0.0281;0.0003;0.0;0.0006;0.0001;0.0008;0.0016;0.0005;0.0003;0.0001;0.0035;0.9639;0.0002
01-09-17;12;Public administration;0.0195;0.0001;0.0;0.0002;0.0002;0.0007;0.0005;0.0003;0.0;0.0;0.0004;0.0023;0.9758
01-10-17;0;Not_Present;0.0;0.1709;0.0052;0.0806;0.0059;0.2014;0.1913;0.0602;0.0125;0.0044;0.1762;0.0846;0.0067
01-10-17;1;Agriculture, forestry and fishing;0.0709;0.9133;0.0001;0.0028;0.0001;0.0038;0.0026;0.0011;0.0001;0.0001;0.0041;0.0008;0.0001
01-10-17;2;Mining;0.0171;0.0006;0.9745;0.0009;0.0002;0.003;0.001;0.0008;0.0;0.0;0.0016;0.0001;0.0001
01-10-17;3;Manufacturing;0.0335;0.0023;0.0002;0.9516;0.0001;0.004;0.0028;0.0006;0.0002;0.0001;0.0037;0.0007;0.0001
01-10-17;4;Electricity, gas, water and waste management;0.0242;0.0012;0.0;0.0009;0.9586;0.0038;0.0014;0.0017;0.0;0.0;0.0067;0.0012;0.0004
01-10-17;5;Construction;0.0764;0.0025;0.0004;0.0031;0.0004;0.9057;0.0023;0.0013;0.0003;0.0004;0.0061;0.0011;0.0001
01-10-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-10-17;7;Transport, communications and information services;0.0328;0.0011;0.0002;0.001;0.0002;0.0018;0.0024;0.9556;0.0005;0.0001;0.0034;0.0009;0.0001
01-10-17;8;Financial intermediation;0.0174;0.0001;0.0;0.0004;0.0012;0.0008;0.0016;0.0007;0.9747;0.0001;0.0022;0.0009;0.0
01-10-17;9;Real estate and housing services;0.0301;0.0003;0.0;0.0011;0.0002;0.0059;0.0023;0.0009;0.0005;0.951;0.0039;0.0041;0.0
01-10-17;10;Business services;0.0483;0.0022;0.0003;0.0028;0.0005;0.0056;0.005;0.0022;0.0009;0.0002;0.9286;0.0034;0.0001
01-10-17;11;Personal services;0.0254;0.0005;0.0;0.0008;0.0003;0.0011;0.0017;0.0006;0.0003;0.0001;0.0034;0.9655;0.0002
01-10-17;12;Public administration;0.0203;0.0006;0.0001;0.0003;0.0;0.0007;0.0005;0.0001;0.0;0.0;0.0006;0.0013;0.9756
01-11-17;0;Not_Present;0.0;0.2369;0.0045;0.065;0.0046;0.1635;0.2073;0.0621;0.0137;0.0046;0.1651;0.0675;0.0052
01-11-17;1;Agriculture, forestry and fishing;0.0529;0.9282;0.0002;0.0023;0.0001;0.0031;0.0049;0.0021;0.0003;0.0001;0.0048;0.0009;0.0001
01-11-17;2;Mining;0.0209;0.0006;0.9723;0.0006;0.0001;0.002;0.0009;0.0008;0.0;0.0;0.0017;0.0001;0.0001
01-11-17;3;Manufacturing;0.0307;0.0031;0.0001;0.9514;0.0001;0.0044;0.0037;0.0009;0.0001;0.0;0.0046;0.0007;0.0001
01-11-17;4;Electricity, gas, water and waste management;0.0262;0.002;0.0001;0.0012;0.9592;0.003;0.0014;0.0016;0.0003;0.0006;0.0036;0.0008;0.0
01-11-17;5;Construction;0.0739;0.0043;0.0004;0.0037;0.0004;0.9031;0.0029;0.0016;0.0004;0.0006;0.0074;0.0012;0.0002
01-11-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-11-17;7;Transport, communications and information services;0.0311;0.0015;0.0002;0.0009;0.0001;0.0018;0.0023;0.9571;0.0004;0.0001;0.0034;0.0009;0.0
01-11-17;8;Financial intermediation;0.0166;0.0004;0.0;0.0006;0.0001;0.001;0.0017;0.0007;0.9754;0.0003;0.0025;0.0007;0.0
01-11-17;9;Real estate and housing services;0.0291;0.0006;0.0002;0.0009;0.0;0.0056;0.0038;0.0011;0.0009;0.9483;0.0029;0.0068;0.0
01-11-17;10;Business services;0.0449;0.003;0.0003;0.0031;0.0002;0.0052;0.006;0.0026;0.0009;0.0006;0.9293;0.0038;0.0001
01-11-17;11;Personal services;0.0242;0.0009;0.0001;0.0007;0.0001;0.001;0.0021;0.0007;0.0003;0.0001;0.0033;0.9664;0.0002
01-11-17;12;Public administration;0.0166;0.0007;0.0;0.0001;0.0001;0.0007;0.0003;0.0001;0.0001;0.0;0.0011;0.0025;0.9778
01-12-17;0;Not_Present;0.0;0.242;0.0039;0.0625;0.004;0.1197;0.248;0.0611;0.0142;0.004;0.1678;0.0635;0.0094
01-12-17;1;Agriculture, forestry and fishing;0.0719;0.9067;0.0001;0.0026;0.0001;0.0034;0.0067;0.0021;0.0002;0.0002;0.005;0.001;0.0001
01-12-17;2;Mining;0.0163;0.0004;0.9781;0.0004;0.0003;0.0012;0.0005;0.0006;0.0001;0.0;0.0019;0.0001;0.0
01-12-17;3;Manufacturing;0.0336;0.0042;0.0001;0.9479;0.0;0.0041;0.0039;0.0011;0.0001;0.0002;0.0041;0.0007;0.0001
01-12-17;4;Electricity, gas, water and waste management;0.0232;0.0014;0.0003;0.0009;0.9353;0.0029;0.0012;0.0017;0.0291;0.0;0.0031;0.0007;0.0002
01-12-17;5;Construction;0.0827;0.0053;0.0005;0.0029;0.0004;0.8951;0.0031;0.0016;0.0002;0.0004;0.0064;0.0012;0.0002
01-12-17;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-17;7;Transport, communications and information services;0.0328;0.0019;0.0001;0.001;0.0001;0.0017;0.0026;0.955;0.0005;0.0;0.0033;0.0009;0.0001
01-12-17;8;Financial intermediation;0.0227;0.0008;0.0;0.0005;0.0;0.0007;0.0016;0.0007;0.9696;0.0001;0.0022;0.0011;0.0
01-12-17;9;Real estate and housing services;0.0304;0.0019;0.0;0.0007;0.0003;0.0038;0.0027;0.001;0.001;0.9454;0.01;0.0025;0.0001
01-12-17;10;Business services;0.0525;0.0036;0.0002;0.0023;0.0003;0.0046;0.0059;0.0027;0.0011;0.0002;0.9226;0.0037;0.0002
01-12-17;11;Personal services;0.0311;0.0009;0.0;0.0006;0.0001;0.0007;0.0021;0.0009;0.0002;0.0002;0.0032;0.9598;0.0002
01-12-17;12;Public administration;0.0229;0.0019;0.0;0.0003;0.0003;0.0004;0.0009;0.0003;0.0;0.0;0.0004;0.0013;0.9713
01-01-18;0;Not_Present;0.0;0.2008;0.0044;0.0721;0.0061;0.1709;0.1991;0.0641;0.0125;0.0056;0.1697;0.0825;0.0123
01-01-18;1;Agriculture, forestry and fishing;0.1314;0.8398;0.0001;0.0047;0.0001;0.0069;0.007;0.0023;0.0002;0.0001;0.0057;0.0016;0.0002
01-01-18;2;Mining;0.0191;0.0003;0.9715;0.0005;0.0001;0.0024;0.001;0.0009;0.0001;0.0001;0.0038;0.0002;0.0
01-01-18;3;Manufacturing;0.0435;0.0033;0.0001;0.9381;0.0002;0.004;0.0039;0.0012;0.0002;0.0001;0.0042;0.0011;0.0001
01-01-18;4;Electricity, gas, water and waste management;0.0278;0.002;0.0001;0.0017;0.9523;0.0068;0.0017;0.0028;0.0005;0.0001;0.0029;0.0011;0.0001
01-01-18;5;Construction;0.0908;0.0037;0.0004;0.0043;0.0004;0.8861;0.0028;0.0021;0.0004;0.0005;0.0067;0.0015;0.0003
01-01-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-18;7;Transport, communications and information services;0.0401;0.0021;0.0002;0.0011;0.0003;0.0025;0.0026;0.9447;0.0006;0.0001;0.0044;0.0013;0.0001
01-01-18;8;Financial intermediation;0.0251;0.0006;0.0;0.0004;0.0001;0.001;0.002;0.0007;0.9655;0.0002;0.0026;0.0017;0.0
01-01-18;9;Real estate and housing services;0.0348;0.0016;0.0;0.0013;0.0;0.009;0.0028;0.0021;0.004;0.9294;0.0055;0.0093;0.0001
01-01-18;10;Business services;0.0705;0.0033;0.0004;0.0038;0.0005;0.006;0.0066;0.0029;0.0013;0.0003;0.8994;0.0048;0.0004
01-01-18;11;Personal services;0.0496;0.0012;0.0001;0.0009;0.0001;0.0014;0.0033;0.0008;0.0006;0.0002;0.0043;0.9371;0.0004
01-01-18;12;Public administration;0.0567;0.0022;0.0;0.0003;0.0;0.0009;0.0009;0.0005;0.0001;0.0;0.0012;0.0021;0.9352
01-02-18;0;Not_Present;0.0;0.1691;0.0049;0.0793;0.005;0.185;0.2106;0.0643;0.0132;0.0046;0.1825;0.0767;0.0046
01-02-18;1;Agriculture, forestry and fishing;0.141;0.8304;0.0001;0.0055;0.0001;0.0059;0.007;0.0021;0.0003;0.0001;0.0062;0.0012;0.0001
01-02-18;2;Mining;0.0165;0.0006;0.9764;0.0004;0.0004;0.0022;0.0006;0.0004;0.0001;0.0;0.0021;0.0004;0.0
01-02-18;3;Manufacturing;0.0424;0.0036;0.0001;0.9404;0.0001;0.0038;0.0033;0.0011;0.0002;0.0;0.004;0.001;0.0001
01-02-18;4;Electricity, gas, water and waste management;0.0286;0.0012;0.0006;0.0012;0.9565;0.0036;0.0017;0.0014;0.0005;0.0002;0.0036;0.001;0.0
01-02-18;5;Construction;0.0895;0.0027;0.0004;0.0036;0.0002;0.89;0.0027;0.0018;0.0003;0.0003;0.0069;0.0013;0.0001
01-02-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-18;7;Transport, communications and information services;0.0397;0.0021;0.0001;0.0012;0.0002;0.0024;0.0024;0.9468;0.0004;0.0;0.0039;0.0008;0.0
01-02-18;8;Financial intermediation;0.0233;0.0006;0.0001;0.0004;0.0001;0.0009;0.0021;0.0008;0.9676;0.0002;0.0034;0.0005;0.0
01-02-18;9;Real estate and housing services;0.039;0.0016;0.0;0.0004;0.0;0.0052;0.0044;0.0019;0.0009;0.9393;0.0029;0.0043;0.0
01-02-18;10;Business services;0.0642;0.003;0.0003;0.0032;0.0003;0.0053;0.0057;0.0023;0.0008;0.0002;0.9103;0.0041;0.0003
01-02-18;11;Personal services;0.0367;0.0007;0.0;0.0008;0.0001;0.0011;0.0018;0.0008;0.0003;0.0002;0.0044;0.953;0.0001
01-02-18;12;Public administration;0.0331;0.0007;0.0;0.0005;0.0;0.0007;0.0007;0.0003;0.0001;0.0001;0.0008;0.0009;0.9622
01-03-18;0;Not_Present;0.0;0.1065;0.0043;0.0784;0.0037;0.1615;0.1994;0.0626;0.0138;0.0046;0.1549;0.1874;0.0229
01-03-18;1;Agriculture, forestry and fishing;0.1476;0.8228;0.0001;0.0054;0.0001;0.0065;0.0071;0.0021;0.0002;0.0001;0.0049;0.0026;0.0006
01-03-18;2;Mining;0.0164;0.0004;0.9777;0.0009;0.0001;0.0015;0.0004;0.0006;0.0001;0.0;0.0018;0.0003;0.0
01-03-18;3;Manufacturing;0.0438;0.0021;0.0002;0.9378;0.0001;0.0036;0.0061;0.001;0.0001;0.0;0.0036;0.0015;0.0001
01-03-18;4;Electricity, gas, water and waste management;0.0279;0.0007;0.0001;0.0006;0.9588;0.0043;0.0014;0.0013;0.0005;0.0;0.0034;0.001;0.0
01-03-18;5;Construction;0.0831;0.0024;0.0005;0.0041;0.0005;0.8962;0.003;0.0017;0.0003;0.0004;0.0063;0.0015;0.0001
01-03-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-18;7;Transport, communications and information services;0.0416;0.0018;0.0002;0.0016;0.0001;0.0024;0.0029;0.9432;0.0006;0.0001;0.004;0.0014;0.0001
01-03-18;8;Financial intermediation;0.0228;0.0003;0.0001;0.0006;0.0001;0.0011;0.0017;0.0008;0.968;0.0003;0.0028;0.0013;0.0001
01-03-18;9;Real estate and housing services;0.041;0.0009;0.0;0.001;0.0;0.0058;0.0036;0.0006;0.0009;0.9305;0.0037;0.0118;0.0001
01-03-18;10;Business services;0.065;0.0023;0.0003;0.0032;0.0003;0.0054;0.0067;0.0027;0.0011;0.0003;0.9069;0.0057;0.0002
01-03-18;11;Personal services;0.0509;0.0005;0.0;0.0008;0.0001;0.0013;0.0026;0.0008;0.0003;0.0002;0.0038;0.9377;0.0009
01-03-18;12;Public administration;0.0579;0.0003;0.0001;0.0005;0.0001;0.0009;0.0015;0.0004;0.0;0.0;0.0022;0.0078;0.9282
01-04-18;0;Not_Present;0.0;0.0986;0.0051;0.0807;0.0048;0.1811;0.2174;0.067;0.0154;0.0055;0.1793;0.1324;0.0125
01-04-18;1;Agriculture, forestry and fishing;0.1505;0.8237;0.0002;0.004;0.0001;0.0056;0.0068;0.0017;0.0002;0.0001;0.0054;0.0015;0.0002
01-04-18;2;Mining;0.0199;0.0003;0.9715;0.0006;0.0002;0.0028;0.0007;0.001;0.0001;0.0;0.0025;0.0004;0.0
01-04-18;3;Manufacturing;0.049;0.0025;0.0001;0.9323;0.0001;0.0046;0.0047;0.0013;0.0003;0.0001;0.0039;0.0011;0.0001
01-04-18;4;Electricity, gas, water and waste management;0.0329;0.0009;0.0002;0.0008;0.9546;0.0037;0.0017;0.0008;0.0005;0.0002;0.0026;0.001;0.0
01-04-18;5;Construction;0.0875;0.0019;0.0004;0.0039;0.0003;0.8934;0.0023;0.0017;0.0002;0.0005;0.006;0.0017;0.0002
01-04-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-18;7;Transport, communications and information services;0.0438;0.0012;0.0001;0.0012;0.0001;0.0022;0.0027;0.9431;0.0005;0.0001;0.0037;0.0012;0.0001
01-04-18;8;Financial intermediation;0.0268;0.0004;0.0001;0.0006;0.0001;0.001;0.0022;0.0012;0.9638;0.0002;0.0023;0.0012;0.0
01-04-18;9;Real estate and housing services;0.0424;0.0008;0.0;0.0006;0.0;0.0068;0.005;0.0006;0.0015;0.9341;0.0042;0.0039;0.0002
01-04-18;10;Business services;0.0688;0.002;0.0003;0.0032;0.0004;0.0056;0.0064;0.0029;0.0009;0.0002;0.9041;0.0048;0.0003
01-04-18;11;Personal services;0.034;0.0005;0.0;0.0009;0.0001;0.0012;0.0021;0.0007;0.0003;0.0002;0.0036;0.9558;0.0005
01-04-18;12;Public administration;0.047;0.0003;0.0001;0.0002;0.0;0.0009;0.001;0.0001;0.0001;0.0;0.0025;0.0026;0.9453
01-05-18;0;Not_Present;0.0;0.1028;0.0048;0.0749;0.0066;0.201;0.213;0.0716;0.0167;0.0064;0.1844;0.1069;0.0109
01-05-18;1;Agriculture, forestry and fishing;0.1657;0.8121;0.0001;0.003;0.0002;0.0056;0.0047;0.0022;0.0001;0.0001;0.0047;0.0012;0.0002
01-05-18;2;Mining;0.0199;0.0001;0.9732;0.0009;0.0002;0.0023;0.0004;0.0004;0.0;0.0;0.0023;0.0001;0.0
01-05-18;3;Manufacturing;0.0487;0.002;0.0001;0.9353;0.0001;0.0042;0.0038;0.0012;0.0002;0.0001;0.0035;0.0009;0.0001
01-05-18;4;Electricity, gas, water and waste management;0.0281;0.0007;0.0002;0.0007;0.9595;0.0044;0.0012;0.0016;0.0002;0.0;0.0026;0.0008;0.0
01-05-18;5;Construction;0.084;0.0015;0.0003;0.0032;0.0005;0.8994;0.0023;0.0014;0.0002;0.0003;0.0056;0.0011;0.0
01-05-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-18;7;Transport, communications and information services;0.0408;0.001;0.0001;0.0012;0.0001;0.0018;0.0028;0.9469;0.0004;0.0001;0.0039;0.001;0.0
01-05-18;8;Financial intermediation;0.0215;0.0001;0.0001;0.0003;0.0002;0.0007;0.0021;0.0007;0.9702;0.0004;0.0024;0.0012;0.0
01-05-18;9;Real estate and housing services;0.0299;0.0003;0.0002;0.0009;0.0;0.0075;0.0032;0.0009;0.0008;0.9486;0.0032;0.0047;0.0
01-05-18;10;Business services;0.0649;0.0015;0.0003;0.0025;0.0004;0.0047;0.0054;0.0026;0.0012;0.0002;0.9119;0.0043;0.0002
01-05-18;11;Personal services;0.0332;0.0003;0.0;0.0006;0.0001;0.0011;0.0021;0.0008;0.0003;0.0003;0.0036;0.9573;0.0004
01-05-18;12;Public administration;0.0172;0.0003;0.0;0.0001;0.0003;0.0004;0.0006;0.0005;0.0001;0.0001;0.001;0.0022;0.9773
01-06-18;0;Not_Present;0.0;0.1524;0.0047;0.074;0.0055;0.1908;0.1965;0.0687;0.0139;0.0056;0.1764;0.1025;0.009
01-06-18;1;Agriculture, forestry and fishing;0.1073;0.8733;0.0001;0.0035;0.0001;0.0041;0.0042;0.0015;0.0002;0.0001;0.0045;0.0009;0.0001
01-06-18;2;Mining;0.0197;0.0004;0.974;0.0004;0.0001;0.0019;0.0008;0.0006;0.0001;0.0;0.0021;0.0001;0.0
01-06-18;3;Manufacturing;0.0418;0.0021;0.0001;0.9435;0.0001;0.004;0.0036;0.0009;0.0001;0.0;0.0031;0.0007;0.0
01-06-18;4;Electricity, gas, water and waste management;0.0261;0.001;0.0001;0.001;0.953;0.0031;0.0013;0.0014;0.0086;0.0001;0.0031;0.0009;0.0001
01-06-18;5;Construction;0.0825;0.0018;0.0005;0.0026;0.0002;0.9013;0.0023;0.0013;0.0002;0.0004;0.0055;0.0012;0.0001
01-06-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-18;7;Transport, communications and information services;0.0363;0.001;0.0001;0.0008;0.0001;0.0018;0.0022;0.9525;0.0004;0.0001;0.003;0.0015;0.0
01-06-18;8;Financial intermediation;0.0221;0.0004;0.0001;0.0004;0.0001;0.0006;0.0017;0.0008;0.9706;0.0002;0.0019;0.0011;0.0001
01-06-18;9;Real estate and housing services;0.0338;0.001;0.0;0.0009;0.0001;0.0055;0.0028;0.0006;0.0016;0.9455;0.003;0.0049;0.0001
01-06-18;10;Business services;0.0537;0.0015;0.0003;0.0024;0.0002;0.0042;0.0049;0.0026;0.0009;0.0002;0.9256;0.0035;0.0001
01-06-18;11;Personal services;0.0274;0.0003;0.0;0.0006;0.0001;0.0011;0.0016;0.0006;0.0002;0.0003;0.0033;0.9641;0.0002
01-06-18;12;Public administration;0.016;0.0002;0.0;0.0001;0.0;0.0003;0.0005;0.0001;0.0001;0.0001;0.0006;0.0028;0.9794
01-07-18;0;Not_Present;0.0;0.1356;0.005;0.0689;0.0058;0.2025;0.2029;0.0733;0.0174;0.0049;0.1816;0.0944;0.0077
01-07-18;1;Agriculture, forestry and fishing;0.0718;0.914;0.0001;0.0017;0.0001;0.004;0.003;0.0014;0.0001;0.0001;0.0029;0.0007;0.0
01-07-18;2;Mining;0.0178;0.0004;0.976;0.0006;0.0;0.0024;0.0004;0.0006;0.0;0.0;0.0017;0.0001;0.0
01-07-18;3;Manufacturing;0.0405;0.0013;0.0002;0.9471;0.0001;0.0033;0.0028;0.0009;0.0001;0.0001;0.0027;0.0008;0.0
01-07-18;4;Electricity, gas, water and waste management;0.0253;0.0008;0.0002;0.0008;0.9666;0.002;0.002;0.0007;0.0001;0.0;0.0012;0.0003;0.0
01-07-18;5;Construction;0.0816;0.0016;0.0004;0.0023;0.0004;0.9028;0.0019;0.0012;0.0003;0.0004;0.0058;0.0012;0.0001
01-07-18;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-18;7;Transport, communications and information services;0.0337;0.0007;0.0002;0.0009;0.0001;0.0016;0.0021;0.9559;0.0007;0.0001;0.003;0.0009;0.0
01-07-18;8;Financial intermediation;0.0201;0.0002;0.0002;0.0003;0.0001;0.0005;0.0017;0.0007;0.9723;0.0001;0.0028;0.0008;0.0001
01-07-18;9;Real estate and housing services;0.0328;0.0001;0.0001;0.0001;0.0004;0.0064;0.0025;0.0007;0.0018;0.948;0.0021;0.0046;0.0003
